state,state_fips,quarter_label,bartik_delta,weight_sum,n_supersectors
OR,41,2016Q1,0.0058891249688349245,1.0,12.0
OR,41,2016Q2,0.006306328673899863,1.0,12.0
OR,41,2016Q3,0.006543138572954139,1.0,12.0
OR,41,2016Q4,0.006360306461378047,1.0,12.0
OR,41,2017Q1,0.005826298128418632,1.0,12.0
OR,41,2017Q2,0.006598193698466759,1.0,12.0
OR,41,2017Q3,0.0066360535472185025,1.0,12.0
OR,41,2017Q4,0.006371756601881183,1.0,12.0
OR,41,2018Q1,0.005846952114856236,1.0,12.0
OR,41,2018Q2,0.006775375926311631,1.0,12.0
OR,41,2018Q3,0.00691683211666931,1.0,12.0
OR,41,2018Q4,0.006665107447529418,1.0,12.0
OR,41,2019Q1,0.006173381476278732,1.0,12.0
OR,41,2019Q2,0.00706176163435233,1.0,12.0
OR,41,2019Q3,0.006710387146492699,1.0,12.0
OR,41,2019Q4,0.006922481685850123,1.0,12.0
OR,41,2020Q1,0.006510736000104614,1.0,12.0
OR,41,2020Q2,0.010168422446906645,1.0,12.0
OR,41,2020Q3,0.006044349482292028,1.0,12.0
OR,41,2020Q4,0.006009372795721868,1.0,12.0
OR,41,2021Q1,0.005348841672222018,1.0,12.0
OR,41,2021Q2,0.005771340626008803,1.0,12.0
OR,41,2021Q3,0.0063893228082300526,1.0,12.0
OR,41,2021Q4,0.006755519234991787,1.0,12.0
PA,42,1992Q3,0.008339527061573511,1.0,12.0
PA,42,1992Q4,0.008078863129211224,1.0,12.0
PA,42,1993Q1,0.009601587558605032,1.0,12.0
PA,42,1993Q2,0.008061574229060233,1.0,12.0
PA,42,1993Q3,0.007494263634331104,1.0,12.0
PA,42,1993Q4,0.007794658907598024,1.0,12.0
PA,42,1994Q1,0.008985005266056147,1.0,12.0
PA,42,1994Q2,0.008462946086966992,1.0,12.0
PA,42,1994Q3,0.007500131848025081,1.0,12.0
PA,42,1994Q4,0.008276650068695782,1.0,12.0
PA,42,1995Q1,0.008420176315909567,1.0,12.0
PA,42,1995Q2,0.00854649419093023,1.0,12.0
PA,42,1995Q3,0.00845345634264364,1.0,12.0
PA,42,1995Q4,0.008555470872128814,1.0,12.0
PA,42,1996Q1,0.00936482662933827,1.0,12.0
PA,42,1996Q2,0.00848625961320917,1.0,12.0
PA,42,1996Q3,0.009048446911238928,1.0,12.0
PA,42,1996Q4,0.008702878039997912,1.0,12.0
PA,42,1997Q1,0.009735757657791801,1.0,12.0
PA,42,1997Q2,0.00872525612676269,1.0,12.0
PA,42,1997Q3,0.008963980164880668,1.0,12.0
PA,42,1997Q4,0.010193003604439609,1.0,12.0
PA,42,1998Q1,0.01080100823690304,1.0,12.0
PA,42,1998Q2,0.010561014223992101,1.0,12.0
PA,42,1998Q3,0.009772082934767915,1.0,12.0
PA,42,1998Q4,0.009560065730882876,1.0,12.0
PA,42,1999Q1,0.011611792419269568,1.0,12.0
PA,42,1999Q2,0.009882658765491142,1.0,12.0
PA,42,1999Q3,0.009921971022035186,1.0,12.0
PA,42,1999Q4,0.009660284219770254,1.0,12.0
PA,42,2000Q1,0.01029868149702711,1.0,12.0
PA,42,2000Q2,0.009309896789079454,1.0,12.0
PA,42,2000Q3,0.010242168668372667,1.0,12.0
PA,42,2000Q4,0.009710576549477126,1.0,12.0
PA,42,2001Q1,0.011640807137453635,1.0,12.0
PA,42,2001Q2,0.010761942749385935,1.0,12.0
PA,42,2001Q3,0.010668974974811287,1.0,12.0
PA,42,2001Q4,0.010029677871118256,1.0,12.0
PA,42,2002Q1,0.009885974092144655,1.0,12.0
PA,42,2002Q2,0.009625644113305904,1.0,12.0
PA,42,2002Q3,0.009018796956564625,1.0,12.0
PA,42,2002Q4,0.009084477085811506,1.0,12.0
PA,42,2003Q1,0.009231148436944227,1.0,12.0
PA,42,2003Q2,0.008455251728656316,1.0,12.0
PA,42,2003Q3,0.007886795462641897,1.0,12.0
PA,42,2003Q4,0.008106719704989596,1.0,12.0
PA,42,2004Q1,0.0084132154702655,1.0,12.0
PA,42,2004Q2,0.008119013975282122,1.0,12.0
PA,42,2004Q3,0.008474306416814027,1.0,12.0
PA,42,2004Q4,0.007939261765312238,1.0,12.0
PA,42,2005Q1,0.007769675691034491,1.0,12.0
PA,42,2005Q2,0.007491525648852721,1.0,12.0
PA,42,2005Q3,0.007843315254962995,1.0,12.0
PA,42,2005Q4,0.0075636575713898865,1.0,12.0
PA,42,2006Q1,0.006792243089772967,1.0,12.0
PA,42,2006Q2,0.007516975741228672,1.0,12.0
PA,42,2006Q3,0.007445378860847698,1.0,12.0
PA,42,2006Q4,0.00723265772200098,1.0,12.0
PA,42,2007Q1,0.0069416432315411065,1.0,12.0
PA,42,2007Q2,0.007555884975906713,1.0,12.0
PA,42,2007Q3,0.007447015294157825,1.0,12.0
PA,42,2007Q4,0.007358439676256505,1.0,12.0
PA,42,2008Q1,0.007289700931039087,1.0,12.0
PA,42,2008Q2,0.008028539017274313,1.0,12.0
PA,42,2008Q3,0.007732806384896372,1.0,12.0
PA,42,2008Q4,0.008347804763832692,1.0,12.0
PA,42,2009Q1,0.007633170798156173,1.0,12.0
PA,42,2009Q2,0.007384386849061068,1.0,12.0
PA,42,2009Q3,0.0070073570709477916,1.0,12.0
PA,42,2009Q4,0.006660839630532884,1.0,12.0
PA,42,2010Q1,0.006121029838252338,1.0,12.0
PA,42,2010Q2,0.005911540461388681,1.0,12.0
PA,42,2010Q3,0.0062523328042734345,1.0,12.0
PA,42,2010Q4,0.006240980912254084,1.0,12.0
PA,42,2011Q1,0.005607347575346982,1.0,12.0
PA,42,2011Q2,0.006147714944772977,1.0,12.0
PA,42,2011Q3,0.006001850741344252,1.0,12.0
PA,42,2011Q4,0.0062076700068585235,1.0,12.0
PA,42,2012Q1,0.0054306204544846675,1.0,12.0
PA,42,2012Q2,0.005980863558087314,1.0,12.0
PA,42,2012Q3,0.006154333379107256,1.0,12.0
PA,42,2012Q4,0.005953148006539939,1.0,12.0
PA,42,2013Q1,0.005817624778527944,1.0,12.0
PA,42,2013Q2,0.006275551632084519,1.0,12.0
PA,42,2013Q3,0.006067387518581812,1.0,12.0
PA,42,2013Q4,0.006000240103842031,1.0,12.0
PA,42,2014Q1,0.005663387934562731,1.0,12.0
PA,42,2014Q2,0.006351863712981136,1.0,12.0
PA,42,2014Q3,0.006300476405725034,1.0,12.0
PA,42,2014Q4,0.006298577636872584,1.0,12.0
PA,42,2015Q1,0.006311450841924096,1.0,12.0
PA,42,2015Q2,0.006483234447032313,1.0,12.0
PA,42,2015Q3,0.006236306593259951,1.0,12.0
PA,42,2015Q4,0.006526600616280955,1.0,12.0
PA,42,2016Q1,0.005936495947309977,1.0,12.0
PA,42,2016Q2,0.006407964321294278,1.0,12.0
PA,42,2016Q3,0.006652995608460538,1.0,12.0
PA,42,2016Q4,0.006573951567169985,1.0,12.0
PA,42,2017Q1,0.005911355285969319,1.0,12.0
PA,42,2017Q2,0.006703239989432478,1.0,12.0
PA,42,2017Q3,0.006788598329695896,1.0,12.0
PA,42,2017Q4,0.006556200918713614,1.0,12.0
PA,42,2018Q1,0.005934940040792161,1.0,12.0
PA,42,2018Q2,0.006911245888737423,1.0,12.0
PA,42,2018Q3,0.007065850017934942,1.0,12.0
PA,42,2018Q4,0.006825719037325245,1.0,12.0
PA,42,2019Q1,0.006322096186915332,1.0,12.0
PA,42,2019Q2,0.007261417622449567,1.0,12.0
PA,42,2019Q3,0.00687274865403902,1.0,12.0
PA,42,2019Q4,0.007087605412861243,1.0,12.0
PA,42,2020Q1,0.006611414631317731,1.0,12.0
PA,42,2020Q2,0.01027660309896029,1.0,12.0
PA,42,2020Q3,0.006207126257560585,1.0,12.0
PA,42,2020Q4,0.0062443991355171855,1.0,12.0
PA,42,2021Q1,0.005519775219349997,1.0,12.0
PA,42,2021Q2,0.005989031619191905,1.0,12.0
PA,42,2021Q3,0.006606496531884235,1.0,12.0
PA,42,2021Q4,0.006996328971618588,1.0,12.0
RI,44,1992Q3,0.008046552288658249,1.0,12.0
RI,44,1992Q4,0.007718164926074015,1.0,12.0
RI,44,1993Q1,0.009232235573531216,1.0,12.0
RI,44,1993Q2,0.007766682441363684,1.0,12.0
RI,44,1993Q3,0.007165873461964474,1.0,12.0
RI,44,1993Q4,0.007493758021676848,1.0,12.0
RI,44,1994Q1,0.00864341895317491,1.0,12.0
RI,44,1994Q2,0.008163823452840719,1.0,12.0
RI,44,1994Q3,0.007226515561982872,1.0,12.0
RI,44,1994Q4,0.00797245038104348,1.0,12.0
RI,44,1995Q1,0.008119144816287933,1.0,12.0
RI,44,1995Q2,0.008215933141360897,1.0,12.0
RI,44,1995Q3,0.008104411584251117,1.0,12.0
RI,44,1995Q4,0.008214335608718823,1.0,12.0
RI,44,1996Q1,0.009005847102193345,1.0,12.0
RI,44,1996Q2,0.008201827682087966,1.0,12.0
RI,44,1996Q3,0.008697762896117674,1.0,12.0
RI,44,1996Q4,0.008390111926128594,1.0,12.0
RI,44,1997Q1,0.009355820403864594,1.0,12.0
RI,44,1997Q2,0.00842390607494153,1.0,12.0
RI,44,1997Q3,0.008623325544558452,1.0,12.0
RI,44,1997Q4,0.009788851508647488,1.0,12.0
RI,44,1998Q1,0.01045944199053347,1.0,12.0
RI,44,1998Q2,0.010222139473841284,1.0,12.0
RI,44,1998Q3,0.009451982252721073,1.0,12.0
RI,44,1998Q4,0.009294311640600005,1.0,12.0
RI,44,1999Q1,0.01124734608052494,1.0,12.0
RI,44,1999Q2,0.009534984250258163,1.0,12.0
RI,44,1999Q3,0.009563958866415954,1.0,12.0
RI,44,1999Q4,0.009277559440989399,1.0,12.0
RI,44,2000Q1,0.009884018464204896,1.0,12.0
RI,44,2000Q2,0.008938971236043272,1.0,12.0
RI,44,2000Q3,0.009880071975940508,1.0,12.0
RI,44,2000Q4,0.009341581073091075,1.0,12.0
RI,44,2001Q1,0.011371860202370522,1.0,12.0
RI,44,2001Q2,0.0103799958596175,1.0,12.0
RI,44,2001Q3,0.010232255679610995,1.0,12.0
RI,44,2001Q4,0.009633286236174632,1.0,12.0
RI,44,2002Q1,0.009496237827455551,1.0,12.0
RI,44,2002Q2,0.009263150409400508,1.0,12.0
RI,44,2002Q3,0.008690094112643933,1.0,12.0
RI,44,2002Q4,0.008683413311435365,1.0,12.0
RI,44,2003Q1,0.008887482366034928,1.0,12.0
RI,44,2003Q2,0.008121445162169573,1.0,12.0
RI,44,2003Q3,0.007591770608405416,1.0,12.0
RI,44,2003Q4,0.007825461324927984,1.0,12.0
RI,44,2004Q1,0.008124678763154137,1.0,12.0
RI,44,2004Q2,0.007895754457869518,1.0,12.0
RI,44,2004Q3,0.008208901183387919,1.0,12.0
RI,44,2004Q4,0.00771141556619866,1.0,12.0
RI,44,2005Q1,0.007504789818385138,1.0,12.0
RI,44,2005Q2,0.007290727150607512,1.0,12.0
RI,44,2005Q3,0.007601887724697813,1.0,12.0
RI,44,2005Q4,0.007349450926096589,1.0,12.0
RI,44,2006Q1,0.006631567781844443,1.0,12.0
RI,44,2006Q2,0.0073095294568315695,1.0,12.0
RI,44,2006Q3,0.007243612175965352,1.0,12.0
RI,44,2006Q4,0.007035233831220924,1.0,12.0
RI,44,2007Q1,0.00674576579143084,1.0,12.0
RI,44,2007Q2,0.0073751793775321565,1.0,12.0
RI,44,2007Q3,0.007280781995456797,1.0,12.0
RI,44,2007Q4,0.007194824173571017,1.0,12.0
RI,44,2008Q1,0.007135498255767942,1.0,12.0
RI,44,2008Q2,0.007812203311063759,1.0,12.0
RI,44,2008Q3,0.007558263034938729,1.0,12.0
RI,44,2008Q4,0.008141048226798857,1.0,12.0
RI,44,2009Q1,0.0073892604426844,1.0,12.0
RI,44,2009Q2,0.007140695219647661,1.0,12.0
RI,44,2009Q3,0.006799317118134171,1.0,12.0
RI,44,2009Q4,0.00649333210212943,1.0,12.0
RI,44,2010Q1,0.005975283276408137,1.0,12.0
RI,44,2010Q2,0.00577456498654189,1.0,12.0
RI,44,2010Q3,0.0061158251345594375,1.0,12.0
RI,44,2010Q4,0.006117433302075217,1.0,12.0
RI,44,2011Q1,0.005479760384670509,1.0,12.0
RI,44,2011Q2,0.005986673025771832,1.0,12.0
RI,44,2011Q3,0.005880251883967037,1.0,12.0
RI,44,2011Q4,0.006068331724159084,1.0,12.0
RI,44,2012Q1,0.005297180228853913,1.0,12.0
RI,44,2012Q2,0.005837392523472911,1.0,12.0
RI,44,2012Q3,0.0060175469924496966,1.0,12.0
RI,44,2012Q4,0.005798995320907075,1.0,12.0
RI,44,2013Q1,0.005690018439498734,1.0,12.0
RI,44,2013Q2,0.006147875119936767,1.0,12.0
RI,44,2013Q3,0.005923181019285187,1.0,12.0
RI,44,2013Q4,0.005862696339896815,1.0,12.0
RI,44,2014Q1,0.005524532776473001,1.0,12.0
RI,44,2014Q2,0.006224119351950591,1.0,12.0
RI,44,2014Q3,0.006162282658726258,1.0,12.0
RI,44,2014Q4,0.006183087004741542,1.0,12.0
RI,44,2015Q1,0.006215373141058081,1.0,12.0
RI,44,2015Q2,0.0063366531369429225,1.0,12.0
RI,44,2015Q3,0.00608937886512195,1.0,12.0
RI,44,2015Q4,0.006354586129827416,1.0,12.0
RI,44,2016Q1,0.005791519683458238,1.0,12.0
RI,44,2016Q2,0.006285934041121864,1.0,12.0
RI,44,2016Q3,0.006499667798888644,1.0,12.0
RI,44,2016Q4,0.006457160221575794,1.0,12.0
RI,44,2017Q1,0.005791394806657019,1.0,12.0
RI,44,2017Q2,0.006562214545373828,1.0,12.0
RI,44,2017Q3,0.006663343085664122,1.0,12.0
RI,44,2017Q4,0.006431960547065503,1.0,12.0
RI,44,2018Q1,0.00583227862195564,1.0,12.0
RI,44,2018Q2,0.006792870181596196,1.0,12.0
RI,44,2018Q3,0.006914481610695297,1.0,12.0
RI,44,2018Q4,0.006704503143386405,1.0,12.0
RI,44,2019Q1,0.006213017117202557,1.0,12.0
RI,44,2019Q2,0.007121090317838691,1.0,12.0
RI,44,2019Q3,0.006762586560174409,1.0,12.0
RI,44,2019Q4,0.006972199864504515,1.0,12.0
RI,44,2020Q1,0.0064663875054194395,1.0,12.0
RI,44,2020Q2,0.010345685860180802,1.0,12.0
RI,44,2020Q3,0.006097209238316544,1.0,12.0
RI,44,2020Q4,0.006100760665960049,1.0,12.0
RI,44,2021Q1,0.005376004297204278,1.0,12.0
RI,44,2021Q2,0.005854846754700973,1.0,12.0
RI,44,2021Q3,0.006473808915267279,1.0,12.0
RI,44,2021Q4,0.006878881305037241,1.0,12.0
SC,45,1992Q3,0.008669988938696275,1.0,12.0
SC,45,1992Q4,0.008459323092152155,1.0,12.0
SC,45,1993Q1,0.009956041444493252,1.0,12.0
SC,45,1993Q2,0.008370999340377694,1.0,12.0
SC,45,1993Q3,0.007716322853437534,1.0,12.0
SC,45,1993Q4,0.008047647984998279,1.0,12.0
SC,45,1994Q1,0.009146226831988508,1.0,12.0
SC,45,1994Q2,0.008783481155929009,1.0,12.0
SC,45,1994Q3,0.007647250427699356,1.0,12.0
SC,45,1994Q4,0.00850884014044712,1.0,12.0
SC,45,1995Q1,0.008523417227290678,1.0,12.0
SC,45,1995Q2,0.008557732385477513,1.0,12.0
SC,45,1995Q3,0.00864916824326543,1.0,12.0
SC,45,1995Q4,0.008684335292690677,1.0,12.0
SC,45,1996Q1,0.009465279757963836,1.0,12.0
SC,45,1996Q2,0.008640720804150336,1.0,12.0
SC,45,1996Q3,0.009053685823743532,1.0,12.0
SC,45,1996Q4,0.008869845827364569,1.0,12.0
SC,45,1997Q1,0.009852932152195392,1.0,12.0
SC,45,1997Q2,0.008872330056198805,1.0,12.0
SC,45,1997Q3,0.009030621122927705,1.0,12.0
SC,45,1997Q4,0.010232548292394839,1.0,12.0
SC,45,1998Q1,0.01075268692102196,1.0,12.0
SC,45,1998Q2,0.010508722530973251,1.0,12.0
SC,45,1998Q3,0.009811750368435315,1.0,12.0
SC,45,1998Q4,0.009511373697620146,1.0,12.0
SC,45,1999Q1,0.011612655101635016,1.0,12.0
SC,45,1999Q2,0.009860807575518176,1.0,12.0
SC,45,1999Q3,0.009983879334075458,1.0,12.0
SC,45,1999Q4,0.009698526944273743,1.0,12.0
SC,45,2000Q1,0.010342652910565015,1.0,12.0
SC,45,2000Q2,0.00944185776617136,1.0,12.0
SC,45,2000Q3,0.01032080659354754,1.0,12.0
SC,45,2000Q4,0.009767983742655821,1.0,12.0
SC,45,2001Q1,0.01207231687545004,1.0,12.0
SC,45,2001Q2,0.010940298150454643,1.0,12.0
SC,45,2001Q3,0.010802825371694072,1.0,12.0
SC,45,2001Q4,0.010112432396106041,1.0,12.0
SC,45,2002Q1,0.010023383658189259,1.0,12.0
SC,45,2002Q2,0.009724472456581713,1.0,12.0
SC,45,2002Q3,0.009159170949753053,1.0,12.0
SC,45,2002Q4,0.009137866520817047,1.0,12.0
SC,45,2003Q1,0.009341142408756069,1.0,12.0
SC,45,2003Q2,0.008598718764703212,1.0,12.0
SC,45,2003Q3,0.007983544953379171,1.0,12.0
SC,45,2003Q4,0.008196111372158484,1.0,12.0
SC,45,2004Q1,0.00847806332753896,1.0,12.0
SC,45,2004Q2,0.00817679322777329,1.0,12.0
SC,45,2004Q3,0.008613027341747261,1.0,12.0
SC,45,2004Q4,0.008049332487886328,1.0,12.0
SC,45,2005Q1,0.007813181008101298,1.0,12.0
SC,45,2005Q2,0.0075729354441655145,1.0,12.0
SC,45,2005Q3,0.007948861941163515,1.0,12.0
SC,45,2005Q4,0.0076119472522687805,1.0,12.0
SC,45,2006Q1,0.006859427811555187,1.0,12.0
SC,45,2006Q2,0.0076410442983087835,1.0,12.0
SC,45,2006Q3,0.007597701680526378,1.0,12.0
SC,45,2006Q4,0.007253945066554965,1.0,12.0
SC,45,2007Q1,0.007033312901724799,1.0,12.0
SC,45,2007Q2,0.007692874526161679,1.0,12.0
SC,45,2007Q3,0.007551832048272955,1.0,12.0
SC,45,2007Q4,0.007474204873653227,1.0,12.0
SC,45,2008Q1,0.007438016998493519,1.0,12.0
SC,45,2008Q2,0.008163335948017549,1.0,12.0
SC,45,2008Q3,0.007931050115204152,1.0,12.0
SC,45,2008Q4,0.008553177472063151,1.0,12.0
SC,45,2009Q1,0.007879540394672268,1.0,12.0
SC,45,2009Q2,0.007521182906505995,1.0,12.0
SC,45,2009Q3,0.007104579133664572,1.0,12.0
SC,45,2009Q4,0.0066699668085009696,1.0,12.0
SC,45,2010Q1,0.006121189010454384,1.0,12.0
SC,45,2010Q2,0.00589169733084281,1.0,12.0
SC,45,2010Q3,0.006205508405049489,1.0,12.0
SC,45,2010Q4,0.006211930755148793,1.0,12.0
SC,45,2011Q1,0.00561259547225148,1.0,12.0
SC,45,2011Q2,0.006080161333336405,1.0,12.0
SC,45,2011Q3,0.005986179851121953,1.0,12.0
SC,45,2011Q4,0.0062206903500743385,1.0,12.0
SC,45,2012Q1,0.005431870968533189,1.0,12.0
SC,45,2012Q2,0.00590266353861903,1.0,12.0
SC,45,2012Q3,0.006069535706156824,1.0,12.0
SC,45,2012Q4,0.005941014149703938,1.0,12.0
SC,45,2013Q1,0.005638292994034595,1.0,12.0
SC,45,2013Q2,0.006052672249798677,1.0,12.0
SC,45,2013Q3,0.005944334771062884,1.0,12.0
SC,45,2013Q4,0.005890475435091161,1.0,12.0
SC,45,2014Q1,0.005575460092666045,1.0,12.0
SC,45,2014Q2,0.006191715652125014,1.0,12.0
SC,45,2014Q3,0.00614805482767925,1.0,12.0
SC,45,2014Q4,0.006138278099912607,1.0,12.0
SC,45,2015Q1,0.0060316624392100495,1.0,12.0
SC,45,2015Q2,0.006325194624274009,1.0,12.0
SC,45,2015Q3,0.006076412782749522,1.0,12.0
SC,45,2015Q4,0.006370310150975833,1.0,12.0
SC,45,2016Q1,0.0058164570428042425,1.0,12.0
SC,45,2016Q2,0.0062040179967327,1.0,12.0
SC,45,2016Q3,0.006498519116967887,1.0,12.0
SC,45,2016Q4,0.006274847540489975,1.0,12.0
SC,45,2017Q1,0.0057784470036733706,1.0,12.0
SC,45,2017Q2,0.006510483657620774,1.0,12.0
SC,45,2017Q3,0.006599205882459729,1.0,12.0
SC,45,2017Q4,0.006321005022215522,1.0,12.0
SC,45,2018Q1,0.005818234076372841,1.0,12.0
SC,45,2018Q2,0.0067165865464208765,1.0,12.0
SC,45,2018Q3,0.006894209582245577,1.0,12.0
SC,45,2018Q4,0.0066346524808233226,1.0,12.0
SC,45,2019Q1,0.006123832945502522,1.0,12.0
SC,45,2019Q2,0.007054736084930588,1.0,12.0
SC,45,2019Q3,0.006690620527005122,1.0,12.0
SC,45,2019Q4,0.006845471638149773,1.0,12.0
SC,45,2020Q1,0.0064772325441391455,1.0,12.0
SC,45,2020Q2,0.010329264743827615,1.0,12.0
SC,45,2020Q3,0.005956581390162837,1.0,12.0
SC,45,2020Q4,0.005950701383969127,1.0,12.0
SC,45,2021Q1,0.005253251302252091,1.0,12.0
SC,45,2021Q2,0.00568570770436032,1.0,12.0
SC,45,2021Q3,0.006273167787001797,1.0,12.0
SC,45,2021Q4,0.006661762747778587,1.0,12.0
SD,46,1992Q3,0.008530284406418688,1.0,12.0
SD,46,1992Q4,0.008102905354718618,1.0,12.0
SD,46,1993Q1,0.009780679478434313,1.0,12.0
SD,46,1993Q2,0.00806380363258644,1.0,12.0
SD,46,1993Q3,0.007454023621996124,1.0,12.0
SD,46,1993Q4,0.0076792201630108,1.0,12.0
SD,46,1994Q1,0.008859389200272818,1.0,12.0
SD,46,1994Q2,0.008512118589793512,1.0,12.0
SD,46,1994Q3,0.007500154081066931,1.0,12.0
SD,46,1994Q4,0.00829225765499499,1.0,12.0
SD,46,1995Q1,0.008339708894283104,1.0,12.0
SD,46,1995Q2,0.008465167632289808,1.0,12.0
SD,46,1995Q3,0.008397808527962061,1.0,12.0
SD,46,1995Q4,0.008458723532229885,1.0,12.0
SD,46,1996Q1,0.009184537795574226,1.0,12.0
SD,46,1996Q2,0.0084014222518409,1.0,12.0
SD,46,1996Q3,0.00889117304998271,1.0,12.0
SD,46,1996Q4,0.008543023906931029,1.0,12.0
SD,46,1997Q1,0.009551697109394,1.0,12.0
SD,46,1997Q2,0.008560566385426419,1.0,12.0
SD,46,1997Q3,0.008786542791375581,1.0,12.0
SD,46,1997Q4,0.009993636572718683,1.0,12.0
SD,46,1998Q1,0.01044862015001868,1.0,12.0
SD,46,1998Q2,0.010355353041512102,1.0,12.0
SD,46,1998Q3,0.009637805935153046,1.0,12.0
SD,46,1998Q4,0.009468820537933981,1.0,12.0
SD,46,1999Q1,0.011215753263342076,1.0,12.0
SD,46,1999Q2,0.009678977757725265,1.0,12.0
SD,46,1999Q3,0.009680228868705947,1.0,12.0
SD,46,1999Q4,0.009435008493874882,1.0,12.0
SD,46,2000Q1,0.010015954881692294,1.0,12.0
SD,46,2000Q2,0.009027119828679736,1.0,12.0
SD,46,2000Q3,0.009983688460925795,1.0,12.0
SD,46,2000Q4,0.009438385658481043,1.0,12.0
SD,46,2001Q1,0.01151111170892322,1.0,12.0
SD,46,2001Q2,0.010512161167114075,1.0,12.0
SD,46,2001Q3,0.01029575047687817,1.0,12.0
SD,46,2001Q4,0.009711646246757763,1.0,12.0
SD,46,2002Q1,0.009563866939330097,1.0,12.0
SD,46,2002Q2,0.009331624242278859,1.0,12.0
SD,46,2002Q3,0.008758472998709231,1.0,12.0
SD,46,2002Q4,0.008781088150739864,1.0,12.0
SD,46,2003Q1,0.008898013986357839,1.0,12.0
SD,46,2003Q2,0.00817218900317228,1.0,12.0
SD,46,2003Q3,0.007633842692928322,1.0,12.0
SD,46,2003Q4,0.007866362241869096,1.0,12.0
SD,46,2004Q1,0.008115833893695466,1.0,12.0
SD,46,2004Q2,0.007943115234329348,1.0,12.0
SD,46,2004Q3,0.008278977975793132,1.0,12.0
SD,46,2004Q4,0.007756062790967797,1.0,12.0
SD,46,2005Q1,0.007584913317574231,1.0,12.0
SD,46,2005Q2,0.007399766369857868,1.0,12.0
SD,46,2005Q3,0.007630989652808073,1.0,12.0
SD,46,2005Q4,0.007440217426546165,1.0,12.0
SD,46,2006Q1,0.00671338047449921,1.0,12.0
SD,46,2006Q2,0.0074403046048592495,1.0,12.0
SD,46,2006Q3,0.007390598898634613,1.0,12.0
SD,46,2006Q4,0.007129690672369721,1.0,12.0
SD,46,2007Q1,0.0068318042396038345,1.0,12.0
SD,46,2007Q2,0.007442074095506768,1.0,12.0
SD,46,2007Q3,0.007390007561821488,1.0,12.0
SD,46,2007Q4,0.007326389685511775,1.0,12.0
SD,46,2008Q1,0.007254541336447147,1.0,12.0
SD,46,2008Q2,0.007888629226487486,1.0,12.0
SD,46,2008Q3,0.007688030684995785,1.0,12.0
SD,46,2008Q4,0.00824224404710392,1.0,12.0
SD,46,2009Q1,0.007615696101863686,1.0,12.0
SD,46,2009Q2,0.007226630516352121,1.0,12.0
SD,46,2009Q3,0.006900209928526809,1.0,12.0
SD,46,2009Q4,0.006504770660986661,1.0,12.0
SD,46,2010Q1,0.006008558243808824,1.0,12.0
SD,46,2010Q2,0.005758723077487093,1.0,12.0
SD,46,2010Q3,0.006109352226453279,1.0,12.0
SD,46,2010Q4,0.006061993140107119,1.0,12.0
SD,46,2011Q1,0.005491172232079315,1.0,12.0
SD,46,2011Q2,0.005943559752194263,1.0,12.0
SD,46,2011Q3,0.005848959643342128,1.0,12.0
SD,46,2011Q4,0.006069786881345719,1.0,12.0
SD,46,2012Q1,0.005321434255025564,1.0,12.0
SD,46,2012Q2,0.005789839338503526,1.0,12.0
SD,46,2012Q3,0.00593770530956617,1.0,12.0
SD,46,2012Q4,0.00577834202180753,1.0,12.0
SD,46,2013Q1,0.005583766393890028,1.0,12.0
SD,46,2013Q2,0.006005787610939059,1.0,12.0
SD,46,2013Q3,0.0058224981990863765,1.0,12.0
SD,46,2013Q4,0.005802330921715699,1.0,12.0
SD,46,2014Q1,0.005466589771093496,1.0,12.0
SD,46,2014Q2,0.006122515234073937,1.0,12.0
SD,46,2014Q3,0.006034690576570964,1.0,12.0
SD,46,2014Q4,0.0060215699208449455,1.0,12.0
SD,46,2015Q1,0.00605572107150754,1.0,12.0
SD,46,2015Q2,0.006168835722784994,1.0,12.0
SD,46,2015Q3,0.005983718981089738,1.0,12.0
SD,46,2015Q4,0.006286194875246836,1.0,12.0
SD,46,2016Q1,0.005739289408250306,1.0,12.0
SD,46,2016Q2,0.006123727301200327,1.0,12.0
SD,46,2016Q3,0.006382895224464318,1.0,12.0
SD,46,2016Q4,0.006256744425579388,1.0,12.0
SD,46,2017Q1,0.005680041202704217,1.0,12.0
SD,46,2017Q2,0.006474503021012512,1.0,12.0
SD,46,2017Q3,0.006515483671176049,1.0,12.0
SD,46,2017Q4,0.006258856484926867,1.0,12.0
SD,46,2018Q1,0.005739881386662487,1.0,12.0
SD,46,2018Q2,0.006641764494185635,1.0,12.0
SD,46,2018Q3,0.006843922506914266,1.0,12.0
SD,46,2018Q4,0.006549783642325249,1.0,12.0
SD,46,2019Q1,0.006082811715958186,1.0,12.0
SD,46,2019Q2,0.007006031603719683,1.0,12.0
SD,46,2019Q3,0.00662765367807026,1.0,12.0
SD,46,2019Q4,0.006784965296171691,1.0,12.0
SD,46,2020Q1,0.006379811773698299,1.0,12.0
SD,46,2020Q2,0.010214799077257844,1.0,12.0
SD,46,2020Q3,0.005936060973015613,1.0,12.0
SD,46,2020Q4,0.005931323642222748,1.0,12.0
SD,46,2021Q1,0.0052077488528497525,1.0,12.0
SD,46,2021Q2,0.0056232086780175165,1.0,12.0
SD,46,2021Q3,0.006213336601467301,1.0,12.0
SD,46,2021Q4,0.00657177738121036,1.0,12.0
TN,47,1992Q3,0.008389711619683837,1.0,12.0
