state,state_fips,quarter_label,bartik_ld,weight_sum,n_supersectors
OR,41,2007Q3,0.058106593166200544,1.0,12.0
OR,41,2007Q4,0.029766953862017047,1.0,12.0
OR,41,2008Q1,0.19718777137513294,1.0,12.0
OR,41,2008Q2,0.0392792840862126,1.0,12.0
OR,41,2008Q3,0.1689697245673068,1.0,12.0
OR,41,2008Q4,0.3600792220233581,1.0,12.0
OR,41,2009Q1,0.28767224092196125,1.0,12.0
OR,41,2009Q2,0.060840396834457675,1.0,12.0
OR,41,2009Q3,0.04265968669186982,1.0,12.0
OR,41,2009Q4,-0.036132008206823225,1.0,12.0
OR,41,2010Q1,0.00894444442631201,1.0,12.0
OR,41,2010Q2,-0.08030092767161968,1.0,12.0
OR,41,2010Q3,-0.07234189837722879,1.0,12.0
OR,41,2010Q4,-0.04724490614136983,1.0,12.0
OR,41,2011Q1,0.03549371933366567,1.0,12.0
OR,41,2011Q2,-0.022578526905731457,1.0,12.0
OR,41,2011Q3,-0.010566424721216139,1.0,12.0
OR,41,2011Q4,-0.07740437531124343,1.0,12.0
OR,41,2012Q1,-0.07774100172810416,1.0,12.0
OR,41,2012Q2,-0.017653903631170732,1.0,12.0
OR,41,2012Q3,0.004185168358387695,1.0,12.0
OR,41,2012Q4,0.0592972819096484,1.0,12.0
OR,41,2013Q1,-0.12178803721164681,1.0,12.0
OR,41,2013Q2,0.016459553868176404,1.0,12.0
OR,41,2013Q3,-0.06877747260933605,1.0,12.0
OR,41,2013Q4,-0.1801701935431057,1.0,12.0
OR,41,2014Q1,0.06664297023495369,1.0,12.0
OR,41,2014Q2,-0.08970230318320577,1.0,12.0
OR,41,2014Q3,-0.14731532022432275,1.0,12.0
OR,41,2014Q4,0.03864011476033565,1.0,12.0
OR,41,2015Q1,-0.04061009051769294,1.0,12.0
OR,41,2015Q2,-0.0618734951494337,1.0,12.0
OR,41,2015Q3,-0.010271927193898585,1.0,12.0
OR,41,2015Q4,0.06195430581100692,1.0,12.0
OR,41,2016Q1,-0.014987971361552764,1.0,12.0
OR,41,2016Q2,-0.00879694897965519,1.0,12.0
OR,41,2016Q3,-0.08081609938346927,1.0,12.0
OR,41,2016Q4,-0.15188921634680194,1.0,12.0
OR,41,2017Q1,-0.06059900498707593,1.0,12.0
OR,41,2017Q2,-0.009138645295572352,1.0,12.0
OR,41,2017Q3,-0.09446009700814897,1.0,12.0
OR,41,2017Q4,-0.08913365654914503,1.0,12.0
OR,41,2018Q1,-0.03696618492848508,1.0,12.0
OR,41,2018Q2,0.009004244442876282,1.0,12.0
OR,41,2018Q3,-0.027555447540130524,1.0,12.0
OR,41,2018Q4,0.07494033078190242,1.0,12.0
OR,41,2019Q1,-0.12807537267587824,1.0,12.0
OR,41,2019Q2,-0.03910702347151922,1.0,12.0
OR,41,2019Q3,-0.06442174926349717,1.0,12.0
OR,41,2019Q4,-0.08795270505759081,1.0,12.0
OR,41,2020Q1,1.1194668707119606,1.0,12.0
OR,41,2020Q2,0.4464372491657415,1.0,12.0
OR,41,2020Q3,-0.19720911049216822,1.0,12.0
OR,41,2020Q4,0.01944328613409008,1.0,12.0
OR,41,2021Q1,-0.2298848038096313,1.0,12.0
OR,41,2021Q2,-0.2856516129030064,1.0,12.0
OR,41,2021Q3,-0.1967132462804971,1.0,12.0
OR,41,2021Q4,-0.33398429217852066,1.0,12.0
OR,41,2022Q1,-0.09885244584051596,1.0,12.0
OR,41,2022Q2,-0.11296294911205018,1.0,12.0
OR,41,2022Q3,-0.15389508394614707,1.0,12.0
OR,41,2022Q4,-0.20937879903174592,1.0,12.0
OR,41,2023Q1,-0.054668811258315075,1.0,12.0
PA,42,2001Q2,-0.08671783783176823,1.0,12.0
PA,42,2001Q3,0.07977675134498352,1.0,12.0
PA,42,2001Q4,0.0794874884299587,1.0,12.0
PA,42,2002Q1,-0.12641013561271428,1.0,12.0
PA,42,2002Q2,0.09988859049544675,1.0,12.0
PA,42,2002Q3,0.03518822413048571,1.0,12.0
PA,42,2002Q4,0.10812623488767698,1.0,12.0
PA,42,2003Q1,0.016283971334004502,1.0,12.0
PA,42,2003Q2,-0.015716269273554784,1.0,12.0
PA,42,2003Q3,-0.11591604876072584,1.0,12.0
PA,42,2003Q4,-0.043949551724009814,1.0,12.0
PA,42,2004Q1,0.13794610309276079,1.0,12.0
PA,42,2004Q2,-0.05933156296787962,1.0,12.0
PA,42,2004Q3,0.039926896386790575,1.0,12.0
PA,42,2004Q4,0.02771592204869793,1.0,12.0
PA,42,2005Q1,0.03034173336979844,1.0,12.0
PA,42,2005Q2,0.11822043502294059,1.0,12.0
PA,42,2005Q3,-0.01579202179777512,1.0,12.0
PA,42,2005Q4,0.05165923957946465,1.0,12.0
PA,42,2006Q1,-0.04580589022528096,1.0,12.0
PA,42,2006Q2,0.07639254997320294,1.0,12.0
PA,42,2006Q3,0.049531390026720884,1.0,12.0
PA,42,2006Q4,-0.041917195625300524,1.0,12.0
PA,42,2007Q1,0.030645383586700044,1.0,12.0
PA,42,2007Q2,0.05573557539544027,1.0,12.0
PA,42,2007Q3,0.04751804104662768,1.0,12.0
PA,42,2007Q4,0.02760264289961679,1.0,12.0
PA,42,2008Q1,0.19488575706564978,1.0,12.0
PA,42,2008Q2,0.03209340262573915,1.0,12.0
PA,42,2008Q3,0.1669131382558612,1.0,12.0
PA,42,2008Q4,0.33888992463205353,1.0,12.0
PA,42,2009Q1,0.26968593632485693,1.0,12.0
PA,42,2009Q2,0.03439227142495613,1.0,12.0
PA,42,2009Q3,0.03591740515478329,1.0,12.0
PA,42,2009Q4,-0.043579706949711416,1.0,12.0
PA,42,2010Q1,0.014112687352788417,1.0,12.0
PA,42,2010Q2,-0.07635413830893857,1.0,12.0
PA,42,2010Q3,-0.054758450028051874,1.0,12.0
PA,42,2010Q4,-0.04087161233085245,1.0,12.0
PA,42,2011Q1,0.05014016434048568,1.0,12.0
PA,42,2011Q2,-0.022548671799811043,1.0,12.0
PA,42,2011Q3,-0.005215752357506934,1.0,12.0
PA,42,2011Q4,-0.06244062145007883,1.0,12.0
PA,42,2012Q1,-0.0814367749740745,1.0,12.0
PA,42,2012Q2,-0.013451701864693803,1.0,12.0
PA,42,2012Q3,-0.00586678211041756,1.0,12.0
PA,42,2012Q4,0.05604526775275958,1.0,12.0
PA,42,2013Q1,-0.11927626278967692,1.0,12.0
PA,42,2013Q2,0.021339339586551986,1.0,12.0
PA,42,2013Q3,-0.06677655960169006,1.0,12.0
PA,42,2013Q4,-0.18128986738343092,1.0,12.0
PA,42,2014Q1,0.08616724345275295,1.0,12.0
PA,42,2014Q2,-0.08425966034096016,1.0,12.0
PA,42,2014Q3,-0.14508522055647463,1.0,12.0
PA,42,2014Q4,0.03344076577443426,1.0,12.0
PA,42,2015Q1,-0.0662758449215673,1.0,12.0
PA,42,2015Q2,-0.07695842062191134,1.0,12.0
PA,42,2015Q3,-0.027367774890536406,1.0,12.0
PA,42,2015Q4,0.0511548333766824,1.0,12.0
PA,42,2016Q1,-0.03137923650507927,1.0,12.0
PA,42,2016Q2,-0.016683358644274855,1.0,12.0
PA,42,2016Q3,-0.07650092201259269,1.0,12.0
PA,42,2016Q4,-0.13168802833473525,1.0,12.0
PA,42,2017Q1,-0.06726734648514253,1.0,12.0
PA,42,2017Q2,-0.005842896425340964,1.0,12.0
PA,42,2017Q3,-0.07683162624353183,1.0,12.0
PA,42,2017Q4,-0.07699052218921282,1.0,12.0
PA,42,2018Q1,-0.01398546311743846,1.0,12.0
PA,42,2018Q2,0.013918932468976424,1.0,12.0
PA,42,2018Q3,-0.026950498667985295,1.0,12.0
PA,42,2018Q4,0.08088342733739619,1.0,12.0
PA,42,2019Q1,-0.12103278682845679,1.0,12.0
PA,42,2019Q2,-0.034114046192747494,1.0,12.0
PA,42,2019Q3,-0.06528400354342102,1.0,12.0
PA,42,2019Q4,-0.09705980447289231,1.0,12.0
PA,42,2020Q1,1.1461307060632004,1.0,12.0
PA,42,2020Q2,0.4531696322625467,1.0,12.0
PA,42,2020Q3,-0.18680731001646192,1.0,12.0
PA,42,2020Q4,0.03026995791406463,1.0,12.0
PA,42,2021Q1,-0.22096763038733325,1.0,12.0
PA,42,2021Q2,-0.2673982461906485,1.0,12.0
PA,42,2021Q3,-0.18194249970219542,1.0,12.0
PA,42,2021Q4,-0.30401605171621954,1.0,12.0
PA,42,2022Q1,-0.06904001964475195,1.0,12.0
PA,42,2022Q2,-0.07675132613754046,1.0,12.0
PA,42,2022Q3,-0.12532909563390854,1.0,12.0
PA,42,2022Q4,-0.18627476882231753,1.0,12.0
PA,42,2023Q1,-0.036030141204222946,1.0,12.0
RI,44,2001Q2,-0.10549638759505026,1.0,12.0
RI,44,2001Q3,0.06539781173560477,1.0,12.0
RI,44,2001Q4,0.0680875729218762,1.0,12.0
RI,44,2002Q1,-0.14339768306900802,1.0,12.0
RI,44,2002Q2,0.09511961521947669,1.0,12.0
RI,44,2002Q3,0.022715103188229644,1.0,12.0
RI,44,2002Q4,0.10329349059266442,1.0,12.0
RI,44,2003Q1,0.011913520609978046,1.0,12.0
RI,44,2003Q2,-0.01792577667443755,1.0,12.0
RI,44,2003Q3,-0.11570492825652604,1.0,12.0
RI,44,2003Q4,-0.04976117229589966,1.0,12.0
RI,44,2004Q1,0.12935298712922683,1.0,12.0
RI,44,2004Q2,-0.0654961541809979,1.0,12.0
RI,44,2004Q3,0.03681824461970763,1.0,12.0
RI,44,2004Q4,0.021078142140384882,1.0,12.0
RI,44,2005Q1,0.03219432457364573,1.0,12.0
RI,44,2005Q2,0.11000657979930341,1.0,12.0
RI,44,2005Q3,-0.022915742177669198,1.0,12.0
RI,44,2005Q4,0.04446330233366264,1.0,12.0
RI,44,2006Q1,-0.04486380348154198,1.0,12.0
RI,44,2006Q2,0.08703231146134324,1.0,12.0
RI,44,2006Q3,0.04371169653882643,1.0,12.0
RI,44,2006Q4,-0.033694413479432764,1.0,12.0
RI,44,2007Q1,0.032334468135758396,1.0,12.0
RI,44,2007Q2,0.05867197689043691,1.0,12.0
RI,44,2007Q3,0.05267588435618194,1.0,12.0
RI,44,2007Q4,0.0245024385106973,1.0,12.0
RI,44,2008Q1,0.19715772931022574,1.0,12.0
RI,44,2008Q2,0.028555652587922,1.0,12.0
RI,44,2008Q3,0.16512790048809395,1.0,12.0
RI,44,2008Q4,0.33100004381271203,1.0,12.0
RI,44,2009Q1,0.2579533815514095,1.0,12.0
RI,44,2009Q2,0.022806844892273626,1.0,12.0
RI,44,2009Q3,0.032710973671713744,1.0,12.0
RI,44,2009Q4,-0.04697618992207099,1.0,12.0
RI,44,2010Q1,0.020596197761021735,1.0,12.0
RI,44,2010Q2,-0.07051468963157234,1.0,12.0
RI,44,2010Q3,-0.04427047315920677,1.0,12.0
RI,44,2010Q4,-0.03820009017559485,1.0,12.0
RI,44,2011Q1,0.058193851760503484,1.0,12.0
RI,44,2011Q2,-0.014102727004036078,1.0,12.0
RI,44,2011Q3,0.004380005691608312,1.0,12.0
RI,44,2011Q4,-0.052260725052102636,1.0,12.0
RI,44,2012Q1,-0.07396886452526744,1.0,12.0
RI,44,2012Q2,-0.009335833290001152,1.0,12.0
RI,44,2012Q3,-0.0061584147834202645,1.0,12.0
RI,44,2012Q4,0.06155680263578308,1.0,12.0
RI,44,2013Q1,-0.11551936585074432,1.0,12.0
RI,44,2013Q2,0.029853226268138223,1.0,12.0
RI,44,2013Q3,-0.05804207999997989,1.0,12.0
RI,44,2013Q4,-0.17815192082830697,1.0,12.0
RI,44,2014Q1,0.09396267687553592,1.0,12.0
RI,44,2014Q2,-0.07956650073422204,1.0,12.0
RI,44,2014Q3,-0.14387024062139284,1.0,12.0
RI,44,2014Q4,0.033580753471855164,1.0,12.0
RI,44,2015Q1,-0.07316649397701594,1.0,12.0
RI,44,2015Q2,-0.07768129249535285,1.0,12.0
RI,44,2015Q3,-0.026810055663566913,1.0,12.0
RI,44,2015Q4,0.05245079015641925,1.0,12.0
RI,44,2016Q1,-0.03333149519650525,1.0,12.0
RI,44,2016Q2,-0.01993746471021173,1.0,12.0
RI,44,2016Q3,-0.07522952056938362,1.0,12.0
RI,44,2016Q4,-0.12043867536812737,1.0,12.0
RI,44,2017Q1,-0.06135239157849673,1.0,12.0
RI,44,2017Q2,-0.0025928648792566886,1.0,12.0
RI,44,2017Q3,-0.05948606244568524,1.0,12.0
RI,44,2017Q4,-0.06762477501546137,1.0,12.0
RI,44,2018Q1,-0.005208760201198839,1.0,12.0
RI,44,2018Q2,0.019158159771163537,1.0,12.0
RI,44,2018Q3,-0.026832336095113533,1.0,12.0
RI,44,2018Q4,0.07752947782584,1.0,12.0
RI,44,2019Q1,-0.1223413393775287,1.0,12.0
RI,44,2019Q2,-0.031369111608303246,1.0,12.0
RI,44,2019Q3,-0.06643835020240067,1.0,12.0
RI,44,2019Q4,-0.10353733167966678,1.0,12.0
RI,44,2020Q1,1.1749688371449696,1.0,12.0
RI,44,2020Q2,0.4626455181546756,1.0,12.0
RI,44,2020Q3,-0.1905012823440379,1.0,12.0
RI,44,2020Q4,0.03803578377177251,1.0,12.0
RI,44,2021Q1,-0.23114025998446297,1.0,12.0
RI,44,2021Q2,-0.2729129542269162,1.0,12.0
RI,44,2021Q3,-0.18671121009105154,1.0,12.0
RI,44,2021Q4,-0.30587685711605955,1.0,12.0
RI,44,2022Q1,-0.07010445482042742,1.0,12.0
RI,44,2022Q2,-0.07315748828240733,1.0,12.0
RI,44,2022Q3,-0.13316123172559147,1.0,12.0
RI,44,2022Q4,-0.18926009305733546,1.0,12.0
RI,44,2023Q1,-0.04519574886058201,1.0,12.0
SC,45,2001Q2,-0.024042888591232187,1.0,12.0
SC,45,2001Q3,0.1297795181078914,1.0,12.0
SC,45,2001Q4,0.12447382622859607,1.0,12.0
SC,45,2002Q1,-0.1017760870936391,1.0,12.0
SC,45,2002Q2,0.1334909941449342,1.0,12.0
SC,45,2002Q3,0.07045441551123335,1.0,12.0
SC,45,2002Q4,0.14996979567637342,1.0,12.0
SC,45,2003Q1,0.053773679864498894,1.0,12.0
SC,45,2003Q2,0.008818437530889808,1.0,12.0
SC,45,2003Q3,-0.09369119410998332,1.0,12.0
SC,45,2003Q4,-0.009480233977114116,1.0,12.0
SC,45,2004Q1,0.17124116393762903,1.0,12.0
SC,45,2004Q2,-0.026795814834700074,1.0,12.0
SC,45,2004Q3,0.06543917141791325,1.0,12.0
SC,45,2004Q4,0.055602880588949896,1.0,12.0
SC,45,2005Q1,0.049018510929955655,1.0,12.0
SC,45,2005Q2,0.14043979974553603,1.0,12.0
SC,45,2005Q3,0.013562190146825932,1.0,12.0
SC,45,2005Q4,0.05753450842162066,1.0,12.0
SC,45,2006Q1,-0.02278914312626918,1.0,12.0
SC,45,2006Q2,0.08442961932193647,1.0,12.0
SC,45,2006Q3,0.07091434377664783,1.0,12.0
SC,45,2006Q4,-0.020100027709596353,1.0,12.0
SC,45,2007Q1,0.043954371916313156,1.0,12.0
SC,45,2007Q2,0.07305780693718322,1.0,12.0
SC,45,2007Q3,0.0679628022118291,1.0,12.0
SC,45,2007Q4,0.04081147147945066,1.0,12.0
SC,45,2008Q1,0.1977312749639616,1.0,12.0
SC,45,2008Q2,0.045907369037371894,1.0,12.0
SC,45,2008Q3,0.18194498582857985,1.0,12.0
SC,45,2008Q4,0.3668736796957108,1.0,12.0
SC,45,2009Q1,0.29111718114280044,1.0,12.0
SC,45,2009Q2,0.05809833713906742,1.0,12.0
SC,45,2009Q3,0.03077207344929447,1.0,12.0
SC,45,2009Q4,-0.0437654971671527,1.0,12.0
SC,45,2010Q1,0.007144649379221556,1.0,12.0
SC,45,2010Q2,-0.07948385885954702,1.0,12.0
SC,45,2010Q3,-0.07625651327563424,1.0,12.0
SC,45,2010Q4,-0.04739641936967071,1.0,12.0
SC,45,2011Q1,0.05229428226710786,1.0,12.0
SC,45,2011Q2,-0.023381988773866887,1.0,12.0
SC,45,2011Q3,-0.006358851900195618,1.0,12.0
SC,45,2011Q4,-0.07760862422715938,1.0,12.0
SC,45,2012Q1,-0.08889591522903896,1.0,12.0
SC,45,2012Q2,-0.037694014350131,1.0,12.0
SC,45,2012Q3,-0.0032396523349619154,1.0,12.0
SC,45,2012Q4,0.04386744790527436,1.0,12.0
SC,45,2013Q1,-0.13309377073279746,1.0,12.0
SC,45,2013Q2,0.004157632591211654,1.0,12.0
SC,45,2013Q3,-0.08938723981236482,1.0,12.0
SC,45,2013Q4,-0.1984120145972647,1.0,12.0
SC,45,2014Q1,0.04933811713622291,1.0,12.0
SC,45,2014Q2,-0.10186561254478368,1.0,12.0
SC,45,2014Q3,-0.16580617266579728,1.0,12.0
SC,45,2014Q4,0.023594750887099662,1.0,12.0
SC,45,2015Q1,-0.06397605519018568,1.0,12.0
SC,45,2015Q2,-0.08358317471228432,1.0,12.0
SC,45,2015Q3,-0.038959706799573626,1.0,12.0
SC,45,2015Q4,0.04496636861437323,1.0,12.0
SC,45,2016Q1,-0.03993746479618854,1.0,12.0
SC,45,2016Q2,-0.027965516905525616,1.0,12.0
SC,45,2016Q3,-0.09197413665910102,1.0,12.0
SC,45,2016Q4,-0.15291043473121727,1.0,12.0
SC,45,2017Q1,-0.06751113040982577,1.0,12.0
SC,45,2017Q2,-0.022892898023971736,1.0,12.0
SC,45,2017Q3,-0.09968650900989041,1.0,12.0
SC,45,2017Q4,-0.10381315868287531,1.0,12.0
SC,45,2018Q1,-0.034887670737366545,1.0,12.0
SC,45,2018Q2,-0.0036862801683165344,1.0,12.0
SC,45,2018Q3,-0.04296466170337667,1.0,12.0
SC,45,2018Q4,0.06873008388982602,1.0,12.0
SC,45,2019Q1,-0.14621954596121303,1.0,12.0
SC,45,2019Q2,-0.04570159183448267,1.0,12.0
SC,45,2019Q3,-0.07611973101518921,1.0,12.0
SC,45,2019Q4,-0.09843644044883365,1.0,12.0
SC,45,2020Q1,1.1239313002404638,1.0,12.0
SC,45,2020Q2,0.42337196819540557,1.0,12.0
SC,45,2020Q3,-0.20587662180049776,1.0,12.0
SC,45,2020Q4,0.0174967193422886,1.0,12.0
SC,45,2021Q1,-0.24563602265606724,1.0,12.0
SC,45,2021Q2,-0.29174053128489175,1.0,12.0
SC,45,2021Q3,-0.18858701818239146,1.0,12.0
SC,45,2021Q4,-0.3444549688144307,1.0,12.0
SC,45,2022Q1,-0.09833273855974964,1.0,12.0
SC,45,2022Q2,-0.11839217409108414,1.0,12.0
SC,45,2022Q3,-0.156351369893049,1.0,12.0
SC,45,2022Q4,-0.21271021542590346,1.0,12.0
SC,45,2023Q1,-0.06143822582109506,1.0,12.0
SD,46,2001Q2,-0.06422362071848003,1.0,12.0
SD,46,2001Q3,0.09249099042744056,1.0,12.0
SD,46,2001Q4,0.10351474400105552,1.0,12.0
SD,46,2002Q1,-0.11289589375881412,1.0,12.0
SD,46,2002Q2,0.12813146248633944,1.0,12.0
SD,46,2002Q3,0.059236470766178544,1.0,12.0
SD,46,2002Q4,0.1292197021827129,1.0,12.0
SD,46,2003Q1,0.04282491183162098,1.0,12.0
SD,46,2003Q2,-0.001523264759444853,1.0,12.0
SD,46,2003Q3,-0.09962228384899659,1.0,12.0
SD,46,2003Q4,-0.029904864574705838,1.0,12.0
SD,46,2004Q1,0.1607163543430031,1.0,12.0
SD,46,2004Q2,-0.04202557997906364,1.0,12.0
SD,46,2004Q3,0.056969556272016636,1.0,12.0
SD,46,2004Q4,0.047955024281204885,1.0,12.0
SD,46,2005Q1,0.04978641694947682,1.0,12.0
SD,46,2005Q2,0.12788057502511224,1.0,12.0
SD,46,2005Q3,-0.008777096258556513,1.0,12.0
SD,46,2005Q4,0.06061219479013442,1.0,12.0
SD,46,2006Q1,-0.024123353591457657,1.0,12.0
SD,46,2006Q2,0.08836853659288901,1.0,12.0
SD,46,2006Q3,0.06188752807699255,1.0,12.0
SD,46,2006Q4,-0.0280279407568515,1.0,12.0
SD,46,2007Q1,0.04182602266985472,1.0,12.0
SD,46,2007Q2,0.07062115192528348,1.0,12.0
SD,46,2007Q3,0.07200387140825197,1.0,12.0
SD,46,2007Q4,0.038206316596560805,1.0,12.0
SD,46,2008Q1,0.2052763863202972,1.0,12.0
SD,46,2008Q2,0.04718593785381056,1.0,12.0
SD,46,2008Q3,0.18360537343887356,1.0,12.0
SD,46,2008Q4,0.3496746238879186,1.0,12.0
SD,46,2009Q1,0.2813063163523062,1.0,12.0
SD,46,2009Q2,0.054726073849265686,1.0,12.0
SD,46,2009Q3,0.04803637129963822,1.0,12.0
SD,46,2009Q4,-0.03488148135488082,1.0,12.0
SD,46,2010Q1,0.016893771034605636,1.0,12.0
SD,46,2010Q2,-0.06641590705155691,1.0,12.0
SD,46,2010Q3,-0.06420763569666,1.0,12.0
SD,46,2010Q4,-0.04092067004460449,1.0,12.0
SD,46,2011Q1,0.04765318324592565,1.0,12.0
SD,46,2011Q2,-0.03327875127153357,1.0,12.0
SD,46,2011Q3,-0.013973204569592682,1.0,12.0
SD,46,2011Q4,-0.07242016616106599,1.0,12.0
SD,46,2012Q1,-0.08775879302708194,1.0,12.0
SD,46,2012Q2,-0.02632150589536953,1.0,12.0
SD,46,2012Q3,-0.007316564255438662,1.0,12.0
SD,46,2012Q4,0.04964763886054081,1.0,12.0
SD,46,2013Q1,-0.12412769196140873,1.0,12.0
SD,46,2013Q2,0.012381850442522293,1.0,12.0
SD,46,2013Q3,-0.0695797781304952,1.0,12.0
SD,46,2013Q4,-0.18096054963532163,1.0,12.0
SD,46,2014Q1,0.07105910000761596,1.0,12.0
SD,46,2014Q2,-0.08656032676028098,1.0,12.0
SD,46,2014Q3,-0.16039570068947792,1.0,12.0
SD,46,2014Q4,0.022378218136847004,1.0,12.0
SD,46,2015Q1,-0.06513636537615139,1.0,12.0
SD,46,2015Q2,-0.07611330116664689,1.0,12.0
SD,46,2015Q3,-0.03261490970144042,1.0,12.0
SD,46,2015Q4,0.039943383890069635,1.0,12.0
SD,46,2016Q1,-0.043458009621215425,1.0,12.0
SD,46,2016Q2,-0.02744270744608365,1.0,12.0
SD,46,2016Q3,-0.09018681722597721,1.0,12.0
SD,46,2016Q4,-0.14566197887663987,1.0,12.0
SD,46,2017Q1,-0.06188993669676657,1.0,12.0
SD,46,2017Q2,-0.0226183529427562,1.0,12.0
SD,46,2017Q3,-0.09044316559734264,1.0,12.0
SD,46,2017Q4,-0.08735569662570827,1.0,12.0
SD,46,2018Q1,-0.028377049243573205,1.0,12.0
SD,46,2018Q2,0.0036638742795891046,1.0,12.0
SD,46,2018Q3,-0.039169714396130303,1.0,12.0
SD,46,2018Q4,0.06685164034185664,1.0,12.0
SD,46,2019Q1,-0.13741720865777718,1.0,12.0
SD,46,2019Q2,-0.044908251659220945,1.0,12.0
SD,46,2019Q3,-0.06638276437957637,1.0,12.0
SD,46,2019Q4,-0.10644598457306209,1.0,12.0
SD,46,2020Q1,1.1667074070565338,1.0,12.0
SD,46,2020Q2,0.45990849721768656,1.0,12.0
SD,46,2020Q3,-0.1972757717481493,1.0,12.0
SD,46,2020Q4,0.02144846917861891,1.0,12.0
SD,46,2021Q1,-0.24443894009342498,1.0,12.0
SD,46,2021Q2,-0.29214591275787155,1.0,12.0
SD,46,2021Q3,-0.20749880229007828,1.0,12.0
SD,46,2021Q4,-0.34651906122514053,1.0,12.0
SD,46,2022Q1,-0.10763557258933297,1.0,12.0
SD,46,2022Q2,-0.11413923161344383,1.0,12.0
SD,46,2022Q3,-0.149272215623731,1.0,12.0
SD,46,2022Q4,-0.20751074534759203,1.0,12.0
SD,46,2023Q1,-0.06829885509466335,1.0,12.0
TN,47,2001Q2,-0.03214881486699229,1.0,12.0
TN,47,2001Q3,0.12217048098936494,1.0,12.0
TN,47,2001Q4,0.11915232930682701,1.0,12.0
TN,47,2002Q1,-0.09736732523957278,1.0,12.0
TN,47,2002Q2,0.12408322402257665,1.0,12.0
TN,47,2002Q3,0.06283508237393488,1.0,12.0
TN,47,2002Q4,0.1378619984142299,1.0,12.0
TN,47,2003Q1,0.04155740616913772,1.0,12.0
TN,47,2003Q2,0.0009547660322362922,1.0,12.0
TN,47,2003Q3,-0.10284353783835162,1.0,12.0
TN,47,2003Q4,-0.02240613228834523,1.0,12.0
TN,47,2004Q1,0.1624565657355174,1.0,12.0
TN,47,2004Q2,-0.0349765085044405,1.0,12.0
TN,47,2004Q3,0.062093628414602024,1.0,12.0
TN,47,2004Q4,0.04612865615316589,1.0,12.0
TN,47,2005Q1,0.03913451300114746,1.0,12.0
TN,47,2005Q2,0.13844892620204646,1.0,12.0
TN,47,2005Q3,0.003624369957688416,1.0,12.0
TN,47,2005Q4,0.064032291948331,1.0,12.0
TN,47,2006Q1,-0.03219003705506805,1.0,12.0
TN,47,2006Q2,0.07730901610068944,1.0,12.0
TN,47,2006Q3,0.0656149017330554,1.0,12.0
TN,47,2006Q4,-0.034567331065209594,1.0,12.0
TN,47,2007Q1,0.04198170681811618,1.0,12.0
TN,47,2007Q2,0.06313338899663902,1.0,12.0
TN,47,2007Q3,0.05667038983600443,1.0,12.0
TN,47,2007Q4,0.0354548649602064,1.0,12.0
TN,47,2008Q1,0.19089161401452656,1.0,12.0
TN,47,2008Q2,0.040134021078349395,1.0,12.0
TN,47,2008Q3,0.17608296825081649,1.0,12.0
TN,47,2008Q4,0.35716676670447906,1.0,12.0
TN,47,2009Q1,0.29193443689398185,1.0,12.0
TN,47,2009Q2,0.05535034684601083,1.0,12.0
TN,47,2009Q3,0.03188456726955005,1.0,12.0
TN,47,2009Q4,-0.04155923001121498,1.0,12.0
TN,47,2010Q1,0.002358599355819266,1.0,12.0
TN,47,2010Q2,-0.0830597916024893,1.0,12.0
TN,47,2010Q3,-0.07381833752837756,1.0,12.0
TN,47,2010Q4,-0.049277001385761514,1.0,12.0
TN,47,2011Q1,0.045182421135214104,1.0,12.0
TN,47,2011Q2,-0.03596867271479934,1.0,12.0
TN,47,2011Q3,-0.01851183985041066,1.0,12.0
TN,47,2011Q4,-0.07755050432556587,1.0,12.0
TN,47,2012Q1,-0.0951025831878898,1.0,12.0
TN,47,2012Q2,-0.03742151064679528,1.0,12.0
TN,47,2012Q3,-0.01442003154674354,1.0,12.0
TN,47,2012Q4,0.03874895043902281,1.0,12.0
TN,47,2013Q1,-0.13693808291618936,1.0,12.0
TN,47,2013Q2,0.0020045618512465214,1.0,12.0
TN,47,2013Q3,-0.08490265313044872,1.0,12.0
TN,47,2013Q4,-0.20259897494093426,1.0,12.0
TN,47,2014Q1,0.061455803396043736,1.0,12.0
TN,47,2014Q2,-0.09581886680074174,1.0,12.0
TN,47,2014Q3,-0.15978021133052128,1.0,12.0
TN,47,2014Q4,0.021965510975753364,1.0,12.0
TN,47,2015Q1,-0.06844168986069299,1.0,12.0
TN,47,2015Q2,-0.08598521314225739,1.0,12.0
TN,47,2015Q3,-0.04396576694605039,1.0,12.0
TN,47,2015Q4,0.04115764572098497,1.0,12.0
TN,47,2016Q1,-0.043020248390673935,1.0,12.0
TN,47,2016Q2,-0.023694517502706222,1.0,12.0
TN,47,2016Q3,-0.09134013786271081,1.0,12.0
TN,47,2016Q4,-0.15306591215246876,1.0,12.0
TN,47,2017Q1,-0.0715641507702726,1.0,12.0
TN,47,2017Q2,-0.022273603461727222,1.0,12.0
TN,47,2017Q3,-0.1002294757812562,1.0,12.0
TN,47,2017Q4,-0.09789474028654466,1.0,12.0
TN,47,2018Q1,-0.028578778505030406,1.0,12.0
TN,47,2018Q2,0.0009598620917645306,1.0,12.0
TN,47,2018Q3,-0.03974489221095694,1.0,12.0
TN,47,2018Q4,0.07923090652210299,1.0,12.0
TN,47,2019Q1,-0.13562519291824138,1.0,12.0
TN,47,2019Q2,-0.0445028472325864,1.0,12.0
